id,code,configuration_attribute_value_code,measurement_basis_code,second_row_state_code,third_row_state_code,compartment_code,spare_wheel_state_code,tyre_repair_kit_state_code,double_floor_state_code,notes
76,cargo_context_jogger_journey_5seat_tce110_manual_boot_capacity_five_seat_maximum_vda_iso3832_20251217,jogger_journey_5seat_tce110_manual_boot_capacity_five_seat_maximum_vda_iso3832_20251217,vda_iso_3832,folded,,source_stated_total,,,,Official Jogger brochure page 22; exact context for Maksymalna pojemność bagażnika wersji 5-miejscowej — 1819 dm3 według normy ISO 3832. Empty optional fields mean not stated.
77,cargo_context_jogger_journey_5seat_tce110_manual_boot_capacity_five_seat_maximum_ordinary_litre_20251217,jogger_journey_5seat_tce110_manual_boot_capacity_five_seat_maximum_ordinary_litre_20251217,ordinary_litre,folded,,source_stated_total,,,,Official Jogger brochure page 22; exact context for Maksymalna pojemność bagażnika wersji 5-miejscowej — 2094 litry. Empty optional fields mean not stated.
78,cargo_context_jogger_expression_5seat_hybrid155_automatic_boot_capacity_five_seat_minimum_vda_iso3832_20251217,jogger_expression_5seat_hybrid155_automatic_boot_capacity_five_seat_minimum_vda_iso3832_20251217,vda_iso_3832,upright,,main_luggage_compartment,,,,Official Jogger brochure page 22; exact context for Minimalna pojemność bagażnika wersji 5-miejscowej — 708 dm3 według normy ISO 3832. Empty optional fields mean not stated.
79,cargo_context_jogger_expression_5seat_hybrid155_automatic_boot_capacity_five_seat_minimum_ordinary_litre_20251217,jogger_expression_5seat_hybrid155_automatic_boot_capacity_five_seat_minimum_ordinary_litre_20251217,ordinary_litre,upright,,main_luggage_compartment,,,,Official Jogger brochure page 22; exact context for Minimalna pojemność bagażnika wersji 5-miejscowej — 829 litrów. Empty optional fields mean not stated.
80,cargo_context_jogger_expression_5seat_hybrid155_automatic_boot_capacity_five_seat_maximum_vda_iso3832_20251217,jogger_expression_5seat_hybrid155_automatic_boot_capacity_five_seat_maximum_vda_iso3832_20251217,vda_iso_3832,folded,,source_stated_total,,,,Official Jogger brochure page 22; exact context for Maksymalna pojemność bagażnika wersji 5-miejscowej — 1819 dm3 według normy ISO 3832. Empty optional fields mean not stated.
81,cargo_context_jogger_expression_5seat_hybrid155_automatic_boot_capacity_five_seat_maximum_ordinary_litre_20251217,jogger_expression_5seat_hybrid155_automatic_boot_capacity_five_seat_maximum_ordinary_litre_20251217,ordinary_litre,folded,,source_stated_total,,,,Official Jogger brochure page 22; exact context for Maksymalna pojemność bagażnika wersji 5-miejscowej — 2094 litry. Empty optional fields mean not stated.
82,cargo_context_jogger_extreme_5seat_hybrid155_automatic_boot_capacity_five_seat_minimum_vda_iso3832_20251217,jogger_extreme_5seat_hybrid155_automatic_boot_capacity_five_seat_minimum_vda_iso3832_20251217,vda_iso_3832,upright,,main_luggage_compartment,,,,Official Jogger brochure page 22; exact context for Minimalna pojemność bagażnika wersji 5-miejscowej — 708 dm3 według normy ISO 3832. Empty optional fields mean not stated.
83,cargo_context_jogger_extreme_5seat_hybrid155_automatic_boot_capacity_five_seat_minimum_ordinary_litre_20251217,jogger_extreme_5seat_hybrid155_automatic_boot_capacity_five_seat_minimum_ordinary_litre_20251217,ordinary_litre,upright,,main_luggage_compartment,,,,Official Jogger brochure page 22; exact context for Minimalna pojemność bagażnika wersji 5-miejscowej — 829 litrów. Empty optional fields mean not stated.
84,cargo_context_jogger_extreme_5seat_hybrid155_automatic_boot_capacity_five_seat_maximum_vda_iso3832_20251217,jogger_extreme_5seat_hybrid155_automatic_boot_capacity_five_seat_maximum_vda_iso3832_20251217,vda_iso_3832,folded,,source_stated_total,,,,Official Jogger brochure page 22; exact context for Maksymalna pojemność bagażnika wersji 5-miejscowej — 1819 dm3 według normy ISO 3832. Empty optional fields mean not stated.
85,cargo_context_jogger_extreme_5seat_hybrid155_automatic_boot_capacity_five_seat_maximum_ordinary_litre_20251217,jogger_extreme_5seat_hybrid155_automatic_boot_capacity_five_seat_maximum_ordinary_litre_20251217,ordinary_litre,folded,,source_stated_total,,,,Official Jogger brochure page 22; exact context for Maksymalna pojemność bagażnika wersji 5-miejscowej — 2094 litry. Empty optional fields mean not stated.
86,cargo_context_jogger_journey_5seat_hybrid155_automatic_boot_capacity_five_seat_minimum_vda_iso3832_20251217,jogger_journey_5seat_hybrid155_automatic_boot_capacity_five_seat_minimum_vda_iso3832_20251217,vda_iso_3832,upright,,main_luggage_compartment,,,,Official Jogger brochure page 22; exact context for Minimalna pojemność bagażnika wersji 5-miejscowej — 708 dm3 według normy ISO 3832. Empty optional fields mean not stated.
87,cargo_context_jogger_journey_5seat_hybrid155_automatic_boot_capacity_five_seat_minimum_ordinary_litre_20251217,jogger_journey_5seat_hybrid155_automatic_boot_capacity_five_seat_minimum_ordinary_litre_20251217,ordinary_litre,upright,,main_luggage_compartment,,,,Official Jogger brochure page 22; exact context for Minimalna pojemność bagażnika wersji 5-miejscowej — 829 litrów. Empty optional fields mean not stated.
88,cargo_context_jogger_journey_5seat_hybrid155_automatic_boot_capacity_five_seat_maximum_vda_iso3832_20251217,jogger_journey_5seat_hybrid155_automatic_boot_capacity_five_seat_maximum_vda_iso3832_20251217,vda_iso_3832,folded,,source_stated_total,,,,Official Jogger brochure page 22; exact context for Maksymalna pojemność bagażnika wersji 5-miejscowej — 1819 dm3 według normy ISO 3832. Empty optional fields mean not stated.
89,cargo_context_jogger_journey_5seat_hybrid155_automatic_boot_capacity_five_seat_maximum_ordinary_litre_20251217,jogger_journey_5seat_hybrid155_automatic_boot_capacity_five_seat_maximum_ordinary_litre_20251217,ordinary_litre,folded,,source_stated_total,,,,Official Jogger brochure page 22; exact context for Maksymalna pojemność bagażnika wersji 5-miejscowej — 2094 litry. Empty optional fields mean not stated.
90,cargo_context_jogger_essential_7seat_ecog120_manual_boot_capacity_seven_seat_minimum_vda_iso3832_20251217,jogger_essential_7seat_ecog120_manual_boot_capacity_seven_seat_minimum_vda_iso3832_20251217,vda_iso_3832,upright,upright,main_luggage_compartment,,,,Official Jogger brochure page 22; exact context for Minimalna pojemność bagażnika wersji 7-miejscowej — 160 dm3 według normy ISO 3832. Empty optional fields mean not stated.
91,cargo_context_jogger_essential_7seat_ecog120_manual_boot_capacity_seven_seat_minimum_ordinary_litre_20251217,jogger_essential_7seat_ecog120_manual_boot_capacity_seven_seat_minimum_ordinary_litre_20251217,ordinary_litre,upright,upright,main_luggage_compartment,,,,Official Jogger brochure page 22; exact context for Minimalna pojemność bagażnika wersji 7-miejscowej — 212 litrów. Empty optional fields mean not stated.
92,cargo_context_jogger_essential_7seat_ecog120_manual_boot_capacity_seven_seat_second_upright_third_folded_vda_iso3832_20251217,jogger_essential_7seat_ecog120_manual_boot_capacity_seven_seat_second_upright_third_folded_vda_iso3832_20251217,vda_iso_3832,upright,folded,main_luggage_compartment,,,,"Official Jogger brochure page 22; exact context for Drugi rząd foteli rozłożony, trzeci rząd foteli złożony — 565 dm3 według normy ISO 3832. Empty optional fields mean not stated."
93,cargo_context_jogger_essential_7seat_ecog120_manual_boot_capacity_seven_seat_second_upright_third_folded_ordinary_litre_20251217,jogger_essential_7seat_ecog120_manual_boot_capacity_seven_seat_second_upright_third_folded_ordinary_litre_20251217,ordinary_litre,upright,folded,main_luggage_compartment,,,,"Official Jogger brochure page 22; exact context for Drugi rząd foteli rozłożony, trzeci rząd foteli złożony — 699 litrów. Empty optional fields mean not stated."
94,cargo_context_jogger_essential_7seat_ecog120_manual_boot_capacity_seven_seat_second_upright_third_removed_vda_iso3832_20251217,jogger_essential_7seat_ecog120_manual_boot_capacity_seven_seat_second_upright_third_removed_vda_iso3832_20251217,vda_iso_3832,upright,removed,main_luggage_compartment,,,,"Official Jogger brochure page 22; exact context for Drugi rząd foteli rozłożony, trzeci rząd foteli wymontowany — 696 dm3 według normy ISO 3832. Empty optional fields mean not stated."
95,cargo_context_jogger_essential_7seat_ecog120_manual_boot_capacity_seven_seat_second_upright_third_removed_ordinary_litre_20251217,jogger_essential_7seat_ecog120_manual_boot_capacity_seven_seat_second_upright_third_removed_ordinary_litre_20251217,ordinary_litre,upright,removed,main_luggage_compartment,,,,"Official Jogger brochure page 22; exact context for Drugi rząd foteli rozłożony, trzeci rząd foteli wymontowany — 820 litrów. Empty optional fields mean not stated."
96,cargo_context_jogger_expression_7seat_ecog120_manual_boot_capacity_seven_seat_minimum_vda_iso3832_20251217,jogger_expression_7seat_ecog120_manual_boot_capacity_seven_seat_minimum_vda_iso3832_20251217,vda_iso_3832,upright,upright,main_luggage_compartment,,,,Official Jogger brochure page 22; exact context for Minimalna pojemność bagażnika wersji 7-miejscowej — 160 dm3 według normy ISO 3832. Empty optional fields mean not stated.
97,cargo_context_jogger_expression_7seat_ecog120_manual_boot_capacity_seven_seat_minimum_ordinary_litre_20251217,jogger_expression_7seat_ecog120_manual_boot_capacity_seven_seat_minimum_ordinary_litre_20251217,ordinary_litre,upright,upright,main_luggage_compartment,,,,Official Jogger brochure page 22; exact context for Minimalna pojemność bagażnika wersji 7-miejscowej — 212 litrów. Empty optional fields mean not stated.
98,cargo_context_jogger_expression_7seat_ecog120_manual_boot_capacity_seven_seat_second_upright_third_folded_vda_iso3832_20251217,jogger_expression_7seat_ecog120_manual_boot_capacity_seven_seat_second_upright_third_folded_vda_iso3832_20251217,vda_iso_3832,upright,folded,main_luggage_compartment,,,,"Official Jogger brochure page 22; exact context for Drugi rząd foteli rozłożony, trzeci rząd foteli złożony — 565 dm3 według normy ISO 3832. Empty optional fields mean not stated."
99,cargo_context_jogger_expression_7seat_ecog120_manual_boot_capacity_seven_seat_second_upright_third_folded_ordinary_litre_20251217,jogger_expression_7seat_ecog120_manual_boot_capacity_seven_seat_second_upright_third_folded_ordinary_litre_20251217,ordinary_litre,upright,folded,main_luggage_compartment,,,,"Official Jogger brochure page 22; exact context for Drugi rząd foteli rozłożony, trzeci rząd foteli złożony — 699 litrów. Empty optional fields mean not stated."
100,cargo_context_jogger_expression_7seat_ecog120_manual_boot_capacity_seven_seat_second_upright_third_removed_vda_iso3832_20251217,jogger_expression_7seat_ecog120_manual_boot_capacity_seven_seat_second_upright_third_removed_vda_iso3832_20251217,vda_iso_3832,upright,removed,main_luggage_compartment,,,,"Official Jogger brochure page 22; exact context for Drugi rząd foteli rozłożony, trzeci rząd foteli wymontowany — 696 dm3 według normy ISO 3832. Empty optional fields mean not stated."
101,cargo_context_jogger_expression_7seat_ecog120_manual_boot_capacity_seven_seat_second_upright_third_removed_ordinary_litre_20251217,jogger_expression_7seat_ecog120_manual_boot_capacity_seven_seat_second_upright_third_removed_ordinary_litre_20251217,ordinary_litre,upright,removed,main_luggage_compartment,,,,"Official Jogger brochure page 22; exact context for Drugi rząd foteli rozłożony, trzeci rząd foteli wymontowany — 820 litrów. Empty optional fields mean not stated."
102,cargo_context_jogger_extreme_7seat_ecog120_manual_boot_capacity_seven_seat_minimum_vda_iso3832_20251217,jogger_extreme_7seat_ecog120_manual_boot_capacity_seven_seat_minimum_vda_iso3832_20251217,vda_iso_3832,upright,upright,main_luggage_compartment,,,,Official Jogger brochure page 22; exact context for Minimalna pojemność bagażnika wersji 7-miejscowej — 160 dm3 według normy ISO 3832. Empty optional fields mean not stated.
103,cargo_context_jogger_extreme_7seat_ecog120_manual_boot_capacity_seven_seat_minimum_ordinary_litre_20251217,jogger_extreme_7seat_ecog120_manual_boot_capacity_seven_seat_minimum_ordinary_litre_20251217,ordinary_litre,upright,upright,main_luggage_compartment,,,,Official Jogger brochure page 22; exact context for Minimalna pojemność bagażnika wersji 7-miejscowej — 212 litrów. Empty optional fields mean not stated.
104,cargo_context_jogger_extreme_7seat_ecog120_manual_boot_capacity_seven_seat_second_upright_third_folded_vda_iso3832_20251217,jogger_extreme_7seat_ecog120_manual_boot_capacity_seven_seat_second_upright_third_folded_vda_iso3832_20251217,vda_iso_3832,upright,folded,main_luggage_compartment,,,,"Official Jogger brochure page 22; exact context for Drugi rząd foteli rozłożony, trzeci rząd foteli złożony — 565 dm3 według normy ISO 3832. Empty optional fields mean not stated."
105,cargo_context_jogger_extreme_7seat_ecog120_manual_boot_capacity_seven_seat_second_upright_third_folded_ordinary_litre_20251217,jogger_extreme_7seat_ecog120_manual_boot_capacity_seven_seat_second_upright_third_folded_ordinary_litre_20251217,ordinary_litre,upright,folded,main_luggage_compartment,,,,"Official Jogger brochure page 22; exact context for Drugi rząd foteli rozłożony, trzeci rząd foteli złożony — 699 litrów. Empty optional fields mean not stated."
106,cargo_context_jogger_extreme_7seat_ecog120_manual_boot_capacity_seven_seat_second_upright_third_removed_vda_iso3832_20251217,jogger_extreme_7seat_ecog120_manual_boot_capacity_seven_seat_second_upright_third_removed_vda_iso3832_20251217,vda_iso_3832,upright,removed,main_luggage_compartment,,,,"Official Jogger brochure page 22; exact context for Drugi rząd foteli rozłożony, trzeci rząd foteli wymontowany — 696 dm3 według normy ISO 3832. Empty optional fields mean not stated."
107,cargo_context_jogger_extreme_7seat_ecog120_manual_boot_capacity_seven_seat_second_upright_third_removed_ordinary_litre_20251217,jogger_extreme_7seat_ecog120_manual_boot_capacity_seven_seat_second_upright_third_removed_ordinary_litre_20251217,ordinary_litre,upright,removed,main_luggage_compartment,,,,"Official Jogger brochure page 22; exact context for Drugi rząd foteli rozłożony, trzeci rząd foteli wymontowany — 820 litrów. Empty optional fields mean not stated."
108,cargo_context_jogger_extreme_7seat_ecog120_automatic_boot_capacity_seven_seat_minimum_vda_iso3832_20251217,jogger_extreme_7seat_ecog120_automatic_boot_capacity_seven_seat_minimum_vda_iso3832_20251217,vda_iso_3832,upright,upright,main_luggage_compartment,,,,Official Jogger brochure page 22; exact context for Minimalna pojemność bagażnika wersji 7-miejscowej — 160 dm3 według normy ISO 3832. Empty optional fields mean not stated.
109,cargo_context_jogger_extreme_7seat_ecog120_automatic_boot_capacity_seven_seat_minimum_ordinary_litre_20251217,jogger_extreme_7seat_ecog120_automatic_boot_capacity_seven_seat_minimum_ordinary_litre_20251217,ordinary_litre,upright,upright,main_luggage_compartment,,,,Official Jogger brochure page 22; exact context for Minimalna pojemność bagażnika wersji 7-miejscowej — 212 litrów. Empty optional fields mean not stated.
